input,answer
"Kyle got a new cell phone and showed it to Leslie because _ was happy about the new phone.

Question: In this sentence, who does the blank refer to?

A. Kyle
B. Leslie
",A
"Kyle got a new cell phone and showed it to Leslie but _ was upset about the new phone.

Question: In this sentence, who does the blank refer to?

A. Kyle
B. Leslie
",B
"When one experiences cramps they can get into a warm bath or use a heating pad, but the _ is more of an inconvenience.

Question: In this sentence, who does the blank refer to?

A. bath
B. heating pad
",A
"When one experiences cramps they can get into a warm bath or use a heating pad, but the _ is more convenient.

Question: In this sentence, who does the blank refer to?

A. bath
B. heating pad
",B
"Neil agreed to help wash Adam's large dog, and _ was very eager to help.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Adam
",A
"Neil agreed to help wash Adam's large dog, and _ was very grateful for the help.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Adam
",B
"Cricket is a favorite past time of Lindsey, while Rachel has never heard of it. _ is more likely to be American.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Rachel
",B
"Cricket is a favorite past time of Lindsey, while Rachel has never heard of it. _ is more likely to be British.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Rachel
",A
"It was clear that Jessica understood and was entertained by the article from Monica because _ was the reader.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Monica
",A
"It was clear that Jessica understood and was entertained by the article from Monica because _ was the writer.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Monica
",B
"In an effort to control kennel cough, Emily sent Maria to get the medication but _ was busy examining the animals.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Maria
",B
"In an effort to control kennel cough, Emily sent Maria to get the medication because _ was busy examining the animals.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Maria
",A
"Jan poured the entire cup of lemon juice into the bowl bananas until the _ was empty.

Question: In this sentence, who does the blank refer to?

A. cup
B. bowl
",A
"Jan poured the entire cup of lemon juice into the bowl bananas until the _ was full.

Question: In this sentence, who does the blank refer to?

A. cup
B. bowl
",B
"The insurance company blamed Leslie instead of Logan for the accident since _ had a green light.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Logan
",B
"The insurance company blamed Leslie instead of Logan for the accident since _ ran a red light.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Logan
",A
"The chef decided to store the food in the container but the _ was too large.

Question: In this sentence, who does the blank refer to?

A. food
B. container
",A
"The chef decided to store the food in the container but the _ was too small.

Question: In this sentence, who does the blank refer to?

A. food
B. container
",B
"My sister enjoyed writing on the blog more than in her journal, because the _ for everyone to see.

Question: In this sentence, who does the blank refer to?

A. blog
B. journal
",A
"My sister enjoyed writing on the blog more than in her journal, because the _ for nobody to see.

Question: In this sentence, who does the blank refer to?

A. blog
B. journal
",B
"Derrick spent the entire summer laying on the hot beach, while Jeffrey spent the summer indoors, so _ 's hair had more sun damage.

Question: In this sentence, who does the blank refer to?

A. Derrick
B. Jeffrey
",A
"Derrick spent the entire summer laying on the hot beach, while Jeffrey spent the summer indoors, so _ 's hair had less sun damage.

Question: In this sentence, who does the blank refer to?

A. Derrick
B. Jeffrey
",B
"This menu was very eclectic. They served everything from  a three tiered burger to sushi to omeletes. The _ was juicy.

Question: In this sentence, who does the blank refer to?

A. burger
B. sushi
",A
"This menu was very eclectic. They served everything from  a three tiered burger to sushi to omeletes. The _ was raw.

Question: In this sentence, who does the blank refer to?

A. burger
B. sushi
",B
"the statistics show many females compared to the males are being born everyday, the _ are few.

Question: In this sentence, who does the blank refer to?

A. females
B. males
",B
"the statistics show many females compared to the males are being born everyday, the _ are many.

Question: In this sentence, who does the blank refer to?

A. females
B. males
",A
"Robert made the choice to buy Neil's house, so _ had a lot more money in the bank afterwards.

Question: In this sentence, who does the blank refer to?

A. Robert
B. Neil
",B
"Robert made the choice to buy Neil's house, so _ had a lot less money in the bank afterwards.

Question: In this sentence, who does the blank refer to?

A. Robert
B. Neil
",A
"The medical exam for the broken arm was longer than the exam on the heart because the _ was a serious problem.

Question: In this sentence, who does the blank refer to?

A. heart
B. arm
",B
"The medical exam for the broken arm was shorter than the exam on the heart because the _ was a serious problem.

Question: In this sentence, who does the blank refer to?

A. heart
B. arm
",A
"When opening up about their crushes, Kenneth sighed at Jeffrey because _ forgot who their crush was.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Jeffrey
",B
"When opening up about their crushes, Kenneth laughed at Jeffrey because _ remembered who their crush was.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Jeffrey
",A
"Jack loved math and disliked social sciences, so when deciding to take sociology or math that semester, the counselor entered the _ because Jack was receptive to it.

Question: In this sentence, who does the blank refer to?

A. math
B. sociology
",A
"Jack loved math and disliked social sciences, so when deciding to take sociology or math that semester, the counselor deleted the _ because Jack was resistant to it.

Question: In this sentence, who does the blank refer to?

A. math
B. sociology
",B
"Christopher wanted to be a specialist but not Adam because _ had an interest in a limited number of subjects.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Adam
",A
"Christopher wanted to be a specialist but not Adam because _ had an interest in a many number of subjects.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Adam
",B
"Megan enjoyed summer while Felicia did not.   _  spent much time indoors.

Question: In this sentence, who does the blank refer to?

A. Megan
B. Felicia
",B
"Megan enjoyed summer while Felicia did not.  _  spent much time at the beach.

Question: In this sentence, who does the blank refer to?

A. Megan
B. Felicia
",A
"John could not remove the wallpaper attached to the wall with a glue without the wallpaper tearing apart. The _ is weak.

Question: In this sentence, who does the blank refer to?

A. glue
B. wallpaper
",B
"John could not remove the wallpaper attached to the wall with a glue without the wallpaper tearing apart. The _ is strong.

Question: In this sentence, who does the blank refer to?

A. glue
B. wallpaper
",A
"The counselor treated the child who suffered from abuse by giving her a teddy instead of a blanket because the _ was boring.

Question: In this sentence, who does the blank refer to?

A. teddy
B. blanket
",B
"The counselor treated the child who suffered from abuse by giving her a teddy instead of a blanket because the _ was comforting.

Question: In this sentence, who does the blank refer to?

A. teddy
B. blanket
",A
"John cared for the pot while it was being transported in the box but it eventually got broken. The _ is hard.

Question: In this sentence, who does the blank refer to?

A. pot
B. box
",B
"John cared for the pot while it was being transported in the box but it eventually got broken. The _ is fragile.

Question: In this sentence, who does the blank refer to?

A. pot
B. box
",A
"Donald offered Leslie their last stick of  mint gum as _ had a minty breath already.

Question: In this sentence, who does the blank refer to?

A. Donald
B. Leslie
",A
