input,answer
"A dung beetle is an insect that gathers waste from animals, rolls it into a compact ball, lays eggs in it, and buries it in the soil. This gives the eggs a warm, safe place to hatch and provides a food source for the developing larvae. Which impact does the dung beetle most likely have on its ecosystem?
A. It helps return nutrients to the soil.
B. It makes animal waste harder to degrade.
C. It causes an unhealthy accumulation of animal waste.
D. It depletes nutrients from the soil to benefit its young.",A
"After playing outside on a cold day, Jaime went inside to wash his hands. Although the water was normal temperature, he noticed that it felt warmer than usual. What would explain this phenomenon?
A. His body had more kinetic energy than the water.
B. Heat flowed from a cooler substance to a warmer substance.
C. The water from the faucet had a higher temperature than his skin.
D. The thermal energy in the room was higher than the thermal energy outside.",C
"What is the relationship between tissues and organs?
A. Organs are made from one type of tissue.
B. Tissues are made from one type of organ.
C. Tissues are made from different types of organs.
D. Organs are made from different types of tissues.",D
"What will be the most likely result for some species of animals with the continued burning of rain forests in Africa?
A. soil erosion
B. destruction of their habitats
C. improved nutrients in the soil
D. more grasses as a result of burning",B
"Earthworms live underground in the soil. As they move through the soil, they create tunnels. The tunnels help improve the soil. Plants grow better in soil that has earthworms. Which statement explains how earthworm tunnels help plants?
A. Earthworm tunnels bring heat into the soil that warms plant roots.
B. Earthworm tunnels loosen the soil so plant roots can easily grow
C. Earthworm tunnels allow sunlight to reach the plant roots in the soil.
D. Earthworm tunnels create places where insects can hide and protect plant roots.",B
"Which tools are best used to determine the speed of a turtle as it walks along a path?
A. Meter stick and graduated cylinder
B. Stopwatch and meter stick
C. Balance and metric ruler
D. Balance and stopwatch",B
"Which tool would a student use to measure wind speed?
A. compass
B. barometer
C. anemometer
D. weather vane",C
"Why would explorers use a compass when traveling to unknown lands?
A. to locate a direction to travel
B. to measure the quality of drinking water
C. to protect themselves from wild animals
D. to determine levels of humanity in tropical areas",A
"Which measurement tool is used to find the volume of a small piece of granite?
A. thermometer
B. metric ruler
C. graduated cylinder
D. triple beam balance",C
"What form of energy causes an ice cube to melt?
A. mechanical
B. magnetic
C. sound
D. heat",D
"Which characteristic is most beneficial for an animal living on a snowy mountain?
A. thick fur
B. dark spots
C. moist skin
D. webbed feet",A
"Which of the following is a property of CO2 gas?
A. It feels like a rock.
B. It smells like a lemon.
C. It is colorless.
D. It is hard.",C
"Which rapid changes can be caused by storms?
A. landslides and flooding
B. flooding and earthquakes
C. landslides and volcanoes
D. volcanoes and earthquakes",A
"Which is an example of a chemical reaction?
A. nails rusting
B. glass melting
C. sugar dissolving
D. alcohol vaporizing",A
"Which unit of measurement can be used to describe the length of a desk?
A. centimeters
B. grams
C. liters
D. degrees Celsius",A
"The incompleteness of the fossil record results primarily from which phenomenon?
A. the frequency and irregular timing of organism speciations
B. the metamorphosis of most sedimentary rock by heat and pressure
C. the geologically rapid cycling of crust material back into the mantle
D. the rarity with which organic remains are exposed to fossil-forming conditions",D
"A student conducts an investigation. In order to make a valid conclusion, she must
A. have a testable hypothesis.
B. place the data in a graph.
C. use the best technology.
D. test multiple variables.",A
"The bonding of oxygen to red blood cells is important to the body because it enables the body to
A. absorb nutrients from food.
B. make energy from light.
C. maintain a constant temperature.
D. perform aerobic respiration in cells.",D
"Some of Earth's water is stored underground in porous rock formations known as aquifers. Which of these could use up groundwater in aquifers?
A. abundant rain in the Ozarks
B. excessive pumping from wells
C. dams on the lower Mississippi
D. community water conservation",B
"All plants and animals have mechanisms that
A. transport nutrients
B. perform photosynthesis
C. regulate nerves
D. produce flowers",A
"Which is the best tool to measure the angles of a triangular object?
A. a meter stick
B. a compass
C. a protractor
D. a spring scale",C
"All living organisms are dependent on plants because plants
A. produce carbon dioxide
B. remove oxygen from the air
C. are producers
D. are consumers",C
"Compared to other stars in our galaxy, which is the best description of our Sun?
A. larger size, higher temperature
B. smaller size, higher temperature
C. larger size, average temperature
D. average size, average temperature",D
"While studying the relationship between number of trees and amount of atmospheric oxygen, which of the following would be most important to take into account?
A. contributions to atmospheric oxygen from sources other than trees
B. the ways in which industrialized nations use trees
C. the root area of trees
D. the bark mass of trees",A
"A student is working on a science project display for the school science fair. To best communicate why her conclusions are valid, what should be included on the display?
A. a list of authoritative sources that supports her conclusion
B. instructions for viewers to repeat her procedures
C. clearly illustrated diagrams of the scientific principles involved
D. a complete write-up of her experimental method and data collected",D
"Which of the following describes asexual reproduction?
A. the process of meiosis in a fruit fly
B. fertilization of a chicken egg
C. binary fission in an amoeba
D. the process of embryo development in a mouse",C
